timestamp,epoch,step,total_steps,batch,total_batches,learning_rate,avg_loss,rank_correlation,examples,time_ms,total_time_s
2024-12-14 09:29:20,0,7026,21977,70269,219770,0.001,0.801,15.716,1920,1279.403,9464.36
2024-12-14 09:29:21,0,7027,21977,70279,219770,0.001,0.772,16.003,1920,1269.978,9465.63
2024-12-14 09:29:22,0,7028,21977,70289,219770,0.001,0.722,16.227,1920,1280.051,9466.91
2024-12-14 09:29:24,0,7029,21977,70299,219770,0.001,0.759,16.720,1920,1276.760,9468.19
2024-12-14 09:29:25,0,7030,21977,70309,219770,0.001,0.744,16.367,1920,1352.176,9469.54
2024-12-14 09:29:26,0,7031,21977,70319,219770,0.001,0.808,16.025,1920,1280.018,9470.82
2024-12-14 09:29:29,0,7032,21977,70329,219770,0.001,0.698,16.991,1920,2435.199,9473.26
2024-12-14 09:29:30,0,7033,21977,70339,219770,0.001,0.743,17.018,1920,1284.104,9474.54
2024-12-14 09:29:31,0,7034,21977,70349,219770,0.001,0.697,16.617,1920,1275.949,9475.82
2024-12-14 09:29:33,0,7035,21977,70359,219770,0.001,0.810,15.899,1920,1276.577,9477.1
2024-12-14 09:29:34,0,7036,21977,70369,219770,0.001,0.776,16.145,1920,1269.043,9478.36
2024-12-14 09:29:35,0,7037,21977,70379,219770,0.001,0.840,15.956,1920,1274.232,9479.64
2024-12-14 09:29:36,0,7038,21977,70389,219770,0.001,0.732,16.542,1920,1266.241,9480.91
2024-12-14 09:29:38,0,7039,21977,70399,219770,0.001,0.788,16.343,1920,1274.484,9482.18
2024-12-14 09:29:39,0,7040,21977,70409,219770,0.001,0.710,16.543,1920,1350.578,9483.53
2024-12-14 09:29:40,0,7041,21977,70419,219770,0.001,0.746,16.207,1920,1270.594,9484.8
2024-12-14 09:29:42,0,7042,21977,70429,219770,0.001,0.771,17.002,1920,1255.326,9486.06
2024-12-14 09:29:43,0,7043,21977,70439,219770,0.001,0.758,16.364,1920,1262.835,9487.32
2024-12-14 09:29:44,0,7044,21977,70449,219770,0.001,0.783,15.854,1920,1274.511,9488.59
2024-12-14 09:29:45,0,7045,21977,70459,219770,0.001,0.750,17.237,1920,1263.520,9489.86
2024-12-14 09:29:47,0,7046,21977,70469,219770,0.001,0.740,17.030,1920,1962.553,9491.82
2024-12-14 09:29:49,0,7047,21977,70479,219770,0.001,0.696,16.779,1920,1288.734,9493.11
2024-12-14 09:29:50,0,7048,21977,70489,219770,0.001,0.697,17.197,1920,1250.887,9494.36
2024-12-14 09:29:51,0,7049,21977,70499,219770,0.001,0.733,16.684,1920,1275.815,9495.63
2024-12-14 09:29:52,0,7050,21977,70509,219770,0.001,0.740,16.338,1920,1369.524,9497.0
2024-12-14 09:29:54,0,7051,21977,70519,219770,0.001,0.743,16.157,1920,1253.979,9498.26
2024-12-14 09:29:55,0,7052,21977,70529,219770,0.001,0.710,17.185,1920,1275.074,9499.53
2024-12-14 09:29:56,0,7053,21977,70539,219770,0.001,0.776,17.278,1920,1263.764,9500.8
2024-12-14 09:29:58,0,7054,21977,70549,219770,0.001,0.802,17.009,1920,1281.427,9502.08
2024-12-14 09:29:59,0,7055,21977,70559,219770,0.001,0.727,16.602,1920,1295.076,9503.37
2024-12-14 09:30:00,0,7056,21977,70569,219770,0.001,0.817,16.854,1920,1273.891,9504.65
2024-12-14 09:30:01,0,7057,21977,70579,219770,0.001,0.754,16.377,1920,1266.865,9505.91
2024-12-14 09:30:03,0,7058,21977,70589,219770,0.001,0.776,16.991,1920,1270.039,9507.18
2024-12-14 09:30:04,0,7059,21977,70599,219770,0.001,0.743,16.368,1920,1299.216,9508.48
2024-12-14 09:30:05,0,7060,21977,70609,219770,0.001,0.758,17.024,1920,1328.413,9509.81
2024-12-14 09:30:07,0,7061,21977,70619,219770,0.001,0.755,16.194,1920,1283.223,9511.1
2024-12-14 09:30:08,0,7062,21977,70629,219770,0.001,0.793,17.217,1920,1273.810,9512.37
2024-12-14 09:30:10,0,7063,21977,70639,219770,0.001,0.761,16.781,1920,2513.338,9514.88
2024-12-14 09:30:12,0,7064,21977,70649,219770,0.001,0.811,16.832,1920,1259.163,9516.14
2024-12-14 09:30:13,0,7065,21977,70659,219770,0.001,0.799,15.926,1920,1276.082,9517.42
2024-12-14 09:30:14,0,7066,21977,70669,219770,0.001,0.766,16.388,1920,1254.870,9518.67
2024-12-14 09:30:15,0,7067,21977,70679,219770,0.001,0.762,16.832,1920,1275.822,9519.95
2024-12-14 09:30:17,0,7068,21977,70689,219770,0.001,0.743,16.816,1920,1272.521,9521.22
2024-12-14 09:30:18,0,7069,21977,70699,219770,0.001,0.800,16.873,1920,1281.102,9522.5
2024-12-14 09:30:20,0,7070,21977,70709,219770,0.001,0.770,15.750,1920,2049.975,9524.55
2024-12-14 09:30:21,0,7071,21977,70719,219770,0.001,0.764,17.272,1920,1286.897,9525.84
2024-12-14 09:30:23,0,7072,21977,70729,219770,0.001,0.750,16.177,1920,1278.813,9527.12
2024-12-14 09:30:24,0,7073,21977,70739,219770,0.001,0.729,16.734,1920,1257.209,9528.37
2024-12-14 09:30:25,0,7074,21977,70749,219770,0.001,0.738,16.241,1920,1244.486,9529.62
2024-12-14 09:30:26,0,7075,21977,70759,219770,0.001,0.784,16.684,1920,1263.679,9530.88
2024-12-14 09:30:28,0,7076,21977,70769,219770,0.001,0.722,17.148,1920,1260.659,9532.14
2024-12-14 09:30:29,0,7077,21977,70779,219770,0.001,0.792,16.666,1920,1266.663,9533.41
2024-12-14 09:30:30,0,7078,21977,70789,219770,0.001,0.771,16.456,1920,1274.644,9534.69
2024-12-14 09:30:31,0,7079,21977,70799,219770,0.001,0.755,17.432,1920,1256.321,9535.94
2024-12-14 09:30:33,0,7080,21977,70809,219770,0.001,0.755,16.516,1920,1345.211,9537.29
2024-12-14 09:30:34,0,7081,21977,70819,219770,0.001,0.733,17.067,1920,1257.277,9538.54
2024-12-14 09:30:35,0,7082,21977,70829,219770,0.001,0.759,16.659,1920,1273.612,9539.82
2024-12-14 09:30:37,0,7083,21977,70839,219770,0.001,0.742,16.358,1920,1250.200,9541.07
2024-12-14 09:30:38,0,7084,21977,70849,219770,0.001,0.734,16.423,1920,1281.937,9542.35
2024-12-14 09:30:39,0,7085,21977,70859,219770,0.001,0.747,16.583,1920,1269.146,9543.62
2024-12-14 09:30:40,0,7086,21977,70869,219770,0.001,0.727,16.409,1920,1271.175,9544.89
2024-12-14 09:30:42,0,7087,21977,70879,219770,0.001,0.801,16.558,1920,1268.293,9546.16
2024-12-14 09:30:43,0,7088,21977,70889,219770,0.001,0.743,16.765,1920,1267.769,9547.43
2024-12-14 09:30:44,0,7089,21977,70899,219770,0.001,0.808,16.944,1920,1268.458,9548.69
2024-12-14 09:30:46,0,7090,21977,70909,219770,0.001,0.735,16.668,1920,1355.061,9550.05
2024-12-14 09:30:47,0,7091,21977,70919,219770,0.001,0.745,16.714,1920,1266.119,9551.32
2024-12-14 09:30:48,0,7092,21977,70929,219770,0.001,0.718,15.972,1920,1263.306,9552.58
2024-12-14 09:30:49,0,7093,21977,70939,219770,0.001,0.808,16.396,1920,1261.968,9553.84
2024-12-14 09:30:51,0,7094,21977,70949,219770,0.001,0.804,16.135,1920,1257.020,9555.1
2024-12-14 09:30:54,0,7095,21977,70959,219770,0.001,0.748,16.396,1920,3043.984,9558.14
2024-12-14 09:30:55,0,7096,21977,70969,219770,0.001,0.730,16.576,1920,1256.274,9559.4
2024-12-14 09:30:56,0,7097,21977,70979,219770,0.001,0.752,16.572,1920,1288.880,9560.69
2024-12-14 09:30:57,0,7098,21977,70989,219770,0.001,0.754,17.087,1920,1279.429,9561.97
2024-12-14 09:30:59,0,7099,21977,70999,219770,0.001,0.741,16.464,1920,1288.182,9563.25
2024-12-14 09:31:00,0,7100,21977,71009,219770,0.001,0.762,17.002,1920,1358.568,9564.61
2024-12-14 09:31:01,0,7101,21977,71019,219770,0.001,0.789,16.397,1920,1283.887,9565.9
2024-12-14 09:31:03,0,7102,21977,71029,219770,0.001,0.710,16.902,1920,1262.217,9567.16
2024-12-14 09:31:04,0,7103,21977,71039,219770,0.001,0.757,15.812,1920,1256.643,9568.42
2024-12-14 09:31:05,0,7104,21977,71049,219770,0.001,0.840,16.882,1920,1258.366,9569.67
2024-12-14 09:31:06,0,7105,21977,71059,219770,0.001,0.693,17.152,1920,1264.957,9570.94
2024-12-14 09:31:08,0,7106,21977,71069,219770,0.001,0.711,16.900,1920,1260.658,9572.2
2024-12-14 09:31:09,0,7107,21977,71079,219770,0.001,0.709,16.694,1920,1279.567,9573.48
2024-12-14 09:31:10,0,7108,21977,71089,219770,0.001,0.722,16.801,1920,1276.545,9574.76
2024-12-14 09:31:11,0,7109,21977,71099,219770,0.001,0.753,17.450,1920,1265.735,9576.02
2024-12-14 09:31:13,0,7110,21977,71109,219770,0.001,0.760,16.449,1920,1358.356,9577.38
2024-12-14 09:31:14,0,7111,21977,71119,219770,0.001,0.767,16.611,1920,1279.500,9578.66
2024-12-14 09:31:15,0,7112,21977,71129,219770,0.001,0.738,15.925,1920,1273.306,9579.93
2024-12-14 09:31:17,0,7113,21977,71139,219770,0.001,0.732,16.089,1920,1299.012,9581.23
2024-12-14 09:31:18,0,7114,21977,71149,219770,0.001,0.706,16.865,1920,1283.854,9582.52
2024-12-14 09:31:19,0,7115,21977,71159,219770,0.001,0.770,16.832,1920,1302.053,9583.82
2024-12-14 09:31:21,0,7116,21977,71169,219770,0.001,0.772,16.541,1920,1281.959,9585.1
2024-12-14 09:31:22,0,7117,21977,71179,219770,0.001,0.785,16.672,1920,1273.121,9586.37
2024-12-14 09:31:23,0,7118,21977,71189,219770,0.001,0.714,17.504,1920,1253.841,9587.63
2024-12-14 09:31:24,0,7119,21977,71199,219770,0.001,0.692,17.204,1920,1269.289,9588.9
2024-12-14 09:31:26,0,7120,21977,71209,219770,0.001,0.755,16.856,1920,2037.321,9590.93
2024-12-14 09:31:28,0,7121,21977,71219,219770,0.001,0.809,16.973,1920,1240.607,9592.17
2024-12-14 09:31:29,0,7122,21977,71229,219770,0.001,0.742,16.617,1920,1261.793,9593.44
2024-12-14 09:31:30,0,7123,21977,71239,219770,0.001,0.740,17.194,1920,1287.000,9594.72
2024-12-14 09:31:31,0,7124,21977,71249,219770,0.001,0.758,17.289,1920,1290.848,9596.01
2024-12-14 09:31:33,0,7125,21977,71259,219770,0.001,0.741,16.283,1920,1263.940,9597.28
2024-12-14 09:31:35,0,7126,21977,71269,219770,0.001,0.695,17.747,1920,2241.242,9599.52
2024-12-14 09:31:36,0,7127,21977,71279,219770,0.001,0.689,16.561,1920,1304.994,9600.82
2024-12-14 09:31:38,0,7128,21977,71289,219770,0.001,0.722,16.248,1920,1255.004,9602.08
2024-12-14 09:31:39,0,7129,21977,71299,219770,0.001,0.765,16.177,1920,1267.406,9603.35
2024-12-14 09:31:40,0,7130,21977,71309,219770,0.001,0.720,17.107,1920,1356.119,9604.7
2024-12-14 09:31:41,0,7131,21977,71319,219770,0.001,0.686,16.567,1920,1263.068,9605.97
2024-12-14 09:31:43,0,7132,21977,71329,219770,0.001,0.771,16.282,1920,1265.987,9607.23
2024-12-14 09:31:44,0,7133,21977,71339,219770,0.001,0.791,16.599,1920,1278.774,9608.51
2024-12-14 09:31:45,0,7134,21977,71349,219770,0.001,0.706,17.370,1920,1286.760,9609.8
2024-12-14 09:31:47,0,7135,21977,71359,219770,0.001,0.747,16.516,1920,1284.361,9611.08
2024-12-14 09:31:48,0,7136,21977,71369,219770,0.001,0.745,16.631,1920,1264.202,9612.35
2024-12-14 09:31:49,0,7137,21977,71379,219770,0.001,0.683,16.594,1920,1278.803,9613.62
2024-12-14 09:31:50,0,7138,21977,71389,219770,0.001,0.751,16.392,1920,1266.863,9614.89
2024-12-14 09:31:52,0,7139,21977,71399,219770,0.001,0.754,17.095,1920,1255.006,9616.15
2024-12-14 09:31:53,0,7140,21977,71409,219770,0.001,0.812,16.654,1920,1349.486,9617.5
2024-12-14 09:31:54,0,7141,21977,71419,219770,0.001,0.745,16.342,1920,1281.326,9618.78
2024-12-14 09:31:55,0,7142,21977,71429,219770,0.001,0.846,15.879,1920,1247.773,9620.02
2024-12-14 09:31:57,0,7143,21977,71439,219770,0.001,0.778,15.878,1920,1257.434,9621.28
2024-12-14 09:31:58,0,7144,21977,71449,219770,0.001,0.793,16.521,1920,1265.156,9622.55
2024-12-14 09:31:59,0,7145,21977,71459,219770,0.001,0.705,17.311,1920,1303.958,9623.85
2024-12-14 09:32:01,0,7146,21977,71469,219770,0.001,0.920,16.613,1920,1270.997,9625.12
2024-12-14 09:32:02,0,7147,21977,71479,219770,0.001,0.753,16.558,1920,1267.740,9626.39
2024-12-14 09:32:03,0,7148,21977,71489,219770,0.001,0.768,16.739,1920,1264.159,9627.65
2024-12-14 09:32:05,0,7149,21977,71499,219770,0.001,0.751,16.409,1920,1958.395,9629.61
2024-12-14 09:32:06,0,7150,21977,71509,219770,0.001,0.757,16.758,1920,1341.224,9630.95
2024-12-14 09:32:08,0,7151,21977,71519,219770,0.001,0.732,16.393,1920,1255.003,9632.21
2024-12-14 09:32:09,0,7152,21977,71529,219770,0.001,0.733,16.932,1920,1271.739,9633.48
2024-12-14 09:32:10,0,7153,21977,71539,219770,0.001,0.756,16.766,1920,1297.876,9634.78
2024-12-14 09:32:12,0,7154,21977,71549,219770,0.001,0.720,16.573,1920,1288.538,9636.07
2024-12-14 09:32:13,0,7155,21977,71559,219770,0.001,0.728,17.002,1920,1262.881,9637.33
2024-12-14 09:32:14,0,7156,21977,71569,219770,0.001,0.679,16.120,1920,1278.424,9638.61
2024-12-14 09:32:17,0,7157,21977,71579,219770,0.001,0.798,16.179,1920,2464.537,9641.07
2024-12-14 09:32:18,0,7158,21977,71589,219770,0.001,0.787,16.310,1920,1284.661,9642.36
2024-12-14 09:32:19,0,7159,21977,71599,219770,0.001,0.777,17.081,1920,1271.914,9643.63
2024-12-14 09:32:20,0,7160,21977,71609,219770,0.001,0.732,17.611,1920,1360.731,9644.99
2024-12-14 09:32:22,0,7161,21977,71619,219770,0.001,0.778,16.204,1920,1268.303,9646.26
2024-12-14 09:32:23,0,7162,21977,71629,219770,0.001,0.739,15.993,1920,1275.390,9647.53
2024-12-14 09:32:24,0,7163,21977,71639,219770,0.001,0.768,17.091,1920,1262.671,9648.8
2024-12-14 09:32:26,0,7164,21977,71649,219770,0.001,0.767,17.219,1920,1272.753,9650.07
2024-12-14 09:32:27,0,7165,21977,71659,219770,0.001,0.735,16.585,1920,1260.565,9651.33
2024-12-14 09:32:28,0,7166,21977,71669,219770,0.001,0.714,16.539,1920,1271.344,9652.6
2024-12-14 09:32:29,0,7167,21977,71679,219770,0.001,0.800,16.745,1920,1276.886,9653.88
2024-12-14 09:32:31,0,7168,21977,71689,219770,0.001,0.752,16.869,1920,1265.645,9655.14
2024-12-14 09:32:32,0,7169,21977,71699,219770,0.001,0.734,16.249,1920,1266.825,9656.41
2024-12-14 09:32:33,0,7170,21977,71709,219770,0.001,0.678,16.974,1920,1354.996,9657.77
2024-12-14 09:32:35,0,7171,21977,71719,219770,0.001,0.714,16.572,1920,1300.630,9659.07
2024-12-14 09:32:36,0,7172,21977,71729,219770,0.001,0.744,17.319,1920,1276.546,9660.34
2024-12-14 09:32:37,0,7173,21977,71739,219770,0.001,0.691,16.328,1920,1275.820,9661.62
2024-12-14 09:32:38,0,7174,21977,71749,219770,0.001,0.758,16.347,1920,1295.780,9662.91
2024-12-14 09:32:40,0,7175,21977,71759,219770,0.001,0.654,16.643,1920,1273.898,9664.19
2024-12-14 09:32:42,0,7176,21977,71769,219770,0.001,0.762,16.628,1920,1958.767,9666.15
2024-12-14 09:32:43,0,7177,21977,71779,219770,0.001,0.725,16.574,1920,1306.066,9667.45
2024-12-14 09:32:44,0,7178,21977,71789,219770,0.001,0.745,16.602,1920,1277.758,9668.73
2024-12-14 09:32:45,0,7179,21977,71799,219770,0.001,0.708,17.748,1920,1267.794,9670.0
2024-12-14 09:32:47,0,7180,21977,71809,219770,0.001,0.759,16.416,1920,1357.218,9671.36
2024-12-14 09:32:48,0,7181,21977,71819,219770,0.001,0.760,17.216,1920,1282.776,9672.64
2024-12-14 09:32:49,0,7182,21977,71829,219770,0.001,0.735,16.951,1920,1271.124,9673.91
2024-12-14 09:32:51,0,7183,21977,71839,219770,0.001,0.737,16.967,1920,1279.962,9675.19
2024-12-14 09:32:52,0,7184,21977,71849,219770,0.001,0.714,16.795,1920,1272.437,9676.46
2024-12-14 09:32:53,0,7185,21977,71859,219770,0.001,0.670,16.828,1920,1289.649,9677.75
2024-12-14 09:32:54,0,7186,21977,71869,219770,0.001,0.799,16.534,1920,1278.506,9679.03
2024-12-14 09:32:56,0,7187,21977,71879,219770,0.001,0.755,15.986,1920,1267.301,9680.3
2024-12-14 09:32:58,0,7188,21977,71889,219770,0.001,0.779,16.270,1920,2410.630,9682.71
2024-12-14 09:32:59,0,7189,21977,71899,219770,0.001,0.681,16.660,1920,1262.014,9683.97
2024-12-14 09:33:01,0,7190,21977,71909,219770,0.001,0.726,16.680,1920,1350.217,9685.32
2024-12-14 09:33:02,0,7191,21977,71919,219770,0.001,0.730,16.757,1920,1277.150,9686.6
2024-12-14 09:33:03,0,7192,21977,71929,219770,0.001,0.762,16.069,1920,1275.913,9687.87
2024-12-14 09:33:05,0,7193,21977,71939,219770,0.001,0.670,16.767,1920,1262.004,9689.14
2024-12-14 09:33:06,0,7194,21977,71949,219770,0.001,0.739,16.349,1920,1275.989,9690.41
2024-12-14 09:33:07,0,7195,21977,71959,219770,0.001,0.719,15.647,1920,1254.976,9691.67
2024-12-14 09:33:08,0,7196,21977,71969,219770,0.001,0.772,16.622,1920,1277.453,9692.94
2024-12-14 09:33:10,0,7197,21977,71979,219770,0.001,0.748,16.144,1920,1284.428,9694.23
2024-12-14 09:33:11,0,7198,21977,71989,219770,0.001,0.672,16.253,1920,1270.628,9695.5
2024-12-14 09:33:12,0,7199,21977,71999,219770,0.001,0.805,16.933,1920,1271.028,9696.77
2024-12-14 09:33:14,0,7200,21977,72009,219770,0.001,0.716,16.698,1920,1359.164,9698.13
2024-12-14 09:33:15,0,7201,21977,72019,219770,0.001,0.722,16.952,1920,1266.207,9699.4
2024-12-14 09:33:17,0,7202,21977,72029,219770,0.001,0.774,16.406,1920,1941.453,9701.34
2024-12-14 09:33:18,0,7203,21977,72039,219770,0.001,0.762,16.904,1920,1272.662,9702.61
2024-12-14 09:33:19,0,7204,21977,72049,219770,0.001,0.807,16.038,1920,1279.614,9703.89
2024-12-14 09:33:21,0,7205,21977,72059,219770,0.001,0.726,16.653,1920,1274.316,9705.16
2024-12-14 09:33:22,0,7206,21977,72069,219770,0.001,0.807,15.734,1920,1252.927,9706.42
2024-12-14 09:33:23,0,7207,21977,72079,219770,0.001,0.695,16.568,1920,1263.973,9707.68
2024-12-14 09:33:24,0,7208,21977,72089,219770,0.001,0.721,16.310,1920,1247.255,9708.93
2024-12-14 09:33:26,0,7209,21977,72099,219770,0.001,0.790,16.064,1920,1268.758,9710.2
2024-12-14 09:33:27,0,7210,21977,72109,219770,0.001,0.790,16.590,1920,1361.024,9711.56
2024-12-14 09:33:28,0,7211,21977,72119,219770,0.001,0.728,17.228,1920,1272.145,9712.83
2024-12-14 09:33:30,0,7212,21977,72129,219770,0.001,0.710,16.814,1920,1269.523,9714.1
2024-12-14 09:33:31,0,7213,21977,72139,219770,0.001,0.746,16.304,1920,1282.214,9715.38
2024-12-14 09:33:32,0,7214,21977,72149,219770,0.001,0.733,17.214,1920,1309.917,9716.69
2024-12-14 09:33:33,0,7215,21977,72159,219770,0.001,0.783,16.594,1920,1277.819,9717.97
2024-12-14 09:33:35,0,7216,21977,72169,219770,0.001,0.728,16.280,1920,1271.567,9719.24
2024-12-14 09:33:36,0,7217,21977,72179,219770,0.001,0.740,16.272,1920,1281.003,9720.52
2024-12-14 09:33:37,0,7218,21977,72189,219770,0.001,0.750,16.641,1920,1279.992,9721.8
2024-12-14 09:33:39,0,7219,21977,72199,219770,0.001,0.836,16.212,1920,1309.266,9723.11
2024-12-14 09:33:41,0,7220,21977,72209,219770,0.001,0.809,15.988,1920,2456.819,9725.57
2024-12-14 09:33:42,0,7221,21977,72219,219770,0.001,0.806,16.262,1920,1295.044,9726.86
2024-12-14 09:33:44,0,7222,21977,72229,219770,0.001,0.772,17.034,1920,1261.702,9728.12
2024-12-14 09:33:45,0,7223,21977,72239,219770,0.001,0.721,16.983,1920,1276.636,9729.4
2024-12-14 09:33:46,0,7224,21977,72249,219770,0.001,0.750,16.663,1920,1261.252,9730.66
2024-12-14 09:33:47,0,7225,21977,72259,219770,0.001,0.696,16.757,1920,1283.166,9731.95
2024-12-14 09:33:49,0,7226,21977,72269,219770,0.001,0.721,17.074,1920,1262.523,9733.21
2024-12-14 09:33:50,0,7227,21977,72279,219770,0.001,0.707,17.863,1920,1293.339,9734.5
2024-12-14 09:33:51,0,7228,21977,72289,219770,0.001,0.753,16.736,1920,1280.293,9735.78
2024-12-14 09:33:53,0,7229,21977,72299,219770,0.001,0.819,16.598,1920,1952.769,9737.73
2024-12-14 09:33:55,0,7230,21977,72309,219770,0.001,0.774,16.789,1920,1364.699,9739.1
2024-12-14 09:33:56,0,7231,21977,72319,219770,0.001,0.737,17.115,1920,1252.968,9740.35
2024-12-14 09:33:57,0,7232,21977,72329,219770,0.001,0.726,16.907,1920,1295.541,9741.65
2024-12-14 09:33:58,0,7233,21977,72339,219770,0.001,0.728,17.023,1920,1263.643,9742.91
2024-12-14 09:34:00,0,7234,21977,72349,219770,0.001,0.695,16.982,1920,1295.258,9744.21
2024-12-14 09:34:01,0,7235,21977,72359,219770,0.001,0.757,15.907,1920,1283.639,9745.49
2024-12-14 09:34:02,0,7236,21977,72369,219770,0.001,0.705,16.086,1920,1278.209,9746.77
2024-12-14 09:34:04,0,7237,21977,72379,219770,0.001,0.838,16.852,1920,1286.793,9748.06
2024-12-14 09:34:05,0,7238,21977,72389,219770,0.001,0.729,15.388,1920,1263.367,9749.32
2024-12-14 09:34:06,0,7239,21977,72399,219770,0.001,0.849,16.531,1920,1276.768,9750.6
2024-12-14 09:34:07,0,7240,21977,72409,219770,0.001,0.732,16.831,1920,1370.922,9751.97
2024-12-14 09:34:09,0,7241,21977,72419,219770,0.001,0.690,17.318,1920,1263.134,9753.23
2024-12-14 09:34:10,0,7242,21977,72429,219770,0.001,0.816,17.011,1920,1290.851,9754.52
2024-12-14 09:34:11,0,7243,21977,72439,219770,0.001,0.737,16.170,1920,1272.810,9755.79
2024-12-14 09:34:13,0,7244,21977,72449,219770,0.001,0.890,16.348,1920,1263.270,9757.06
2024-12-14 09:34:14,0,7245,21977,72459,219770,0.001,0.711,16.863,1920,1263.243,9758.32
2024-12-14 09:34:15,0,7246,21977,72469,219770,0.001,0.739,17.082,1920,1275.313,9759.59
2024-12-14 09:34:16,0,7247,21977,72479,219770,0.001,0.745,17.078,1920,1278.713,9760.87
2024-12-14 09:34:18,0,7248,21977,72489,219770,0.001,0.742,16.326,1920,1276.249,9762.15
2024-12-14 09:34:19,0,7249,21977,72499,219770,0.001,0.771,16.359,1920,1329.185,9763.48
2024-12-14 09:34:20,0,7250,21977,72509,219770,0.001,0.702,16.752,1920,1371.417,9764.85
2024-12-14 09:34:23,0,7251,21977,72519,219770,0.001,0.740,16.825,1920,2485.348,9767.34
2024-12-14 09:34:24,0,7252,21977,72529,219770,0.001,0.710,16.915,1920,1306.410,9768.64
2024-12-14 09:34:26,0,7253,21977,72539,219770,0.001,0.757,16.684,1920,1959.892,9770.6
2024-12-14 09:34:27,0,7254,21977,72549,219770,0.001,0.712,16.359,1920,1413.824,9772.02
2024-12-14 09:34:29,0,7255,21977,72559,219770,0.001,0.780,17.005,1920,1399.249,9773.42
2024-12-14 09:34:30,0,7256,21977,72569,219770,0.001,0.739,16.396,1920,1360.892,9774.78
2024-12-14 09:34:32,0,7257,21977,72579,219770,0.001,0.792,16.345,1920,1379.253,9776.16
2024-12-14 09:34:33,0,7258,21977,72589,219770,0.001,0.745,16.711,1920,1281.836,9777.44
2024-12-14 09:34:34,0,7259,21977,72599,219770,0.001,0.751,16.222,1920,1266.490,9778.7
2024-12-14 09:34:36,0,7260,21977,72609,219770,0.001,0.756,16.085,1920,1345.631,9780.05
2024-12-14 09:34:37,0,7261,21977,72619,219770,0.001,0.763,16.387,1920,1279.326,9781.33
2024-12-14 09:34:38,0,7262,21977,72629,219770,0.001,0.723,16.425,1920,1275.519,9782.6
2024-12-14 09:34:39,0,7263,21977,72639,219770,0.001,0.792,16.676,1920,1292.473,9783.9
2024-12-14 09:34:41,0,7264,21977,72649,219770,0.001,0.710,16.785,1920,1332.352,9785.23
2024-12-14 09:34:42,0,7265,21977,72659,219770,0.001,0.782,16.337,1920,1274.250,9786.5
2024-12-14 09:34:43,0,7266,21977,72669,219770,0.001,0.735,16.764,1920,1279.896,9787.78
2024-12-14 09:34:45,0,7267,21977,72679,219770,0.001,0.766,16.239,1920,1307.575,9789.09
2024-12-14 09:34:46,0,7268,21977,72689,219770,0.001,0.767,16.124,1920,1288.756,9790.38
2024-12-14 09:34:47,0,7269,21977,72699,219770,0.001,0.707,16.728,1920,1254.685,9791.63
2024-12-14 09:34:48,0,7270,21977,72709,219770,0.001,0.765,16.159,1920,1338.552,9792.97
2024-12-14 09:34:50,0,7271,21977,72719,219770,0.001,0.718,15.887,1920,1286.895,9794.26
2024-12-14 09:34:51,0,7272,21977,72729,219770,0.001,0.715,16.310,1920,1271.066,9795.53
2024-12-14 09:34:52,0,7273,21977,72739,219770,0.001,0.738,16.072,1920,1284.690,9796.82
2024-12-14 09:34:54,0,7274,21977,72749,219770,0.001,0.728,16.858,1920,1273.850,9798.09
2024-12-14 09:34:55,0,7275,21977,72759,219770,0.001,0.741,17.428,1920,1259.972,9799.35
2024-12-14 09:34:56,0,7276,21977,72769,219770,0.001,0.711,16.587,1920,1261.972,9800.61
2024-12-14 09:34:57,0,7277,21977,72779,219770,0.001,0.721,16.398,1920,1278.913,9801.89
2024-12-14 09:34:59,0,7278,21977,72789,219770,0.001,0.775,16.065,1920,1951.261,9803.84
2024-12-14 09:35:01,0,7279,21977,72799,219770,0.001,0.690,17.299,1920,1294.476,9805.14
2024-12-14 09:35:02,0,7280,21977,72809,219770,0.001,0.720,17.014,1920,1383.832,9806.52
2024-12-14 09:35:03,0,7281,21977,72819,219770,0.001,0.759,15.767,1920,1282.696,9807.8
2024-12-14 09:35:05,0,7282,21977,72829,219770,0.001,0.766,16.889,1920,2162.506,9809.96
2024-12-14 09:35:07,0,7283,21977,72839,219770,0.001,0.755,16.426,1920,1283.103,9811.25
2024-12-14 09:35:08,0,7284,21977,72849,219770,0.001,0.783,16.338,1920,1254.557,9812.5
2024-12-14 09:35:09,0,7285,21977,72859,219770,0.001,0.738,16.837,1920,1334.165,9813.84
2024-12-14 09:35:11,0,7286,21977,72869,219770,0.001,0.777,16.139,1920,1311.404,9815.15
2024-12-14 09:35:12,0,7287,21977,72879,219770,0.001,0.716,17.487,1920,1286.540,9816.43
2024-12-14 09:35:13,0,7288,21977,72889,219770,0.001,0.812,16.147,1920,1266.906,9817.7
2024-12-14 09:35:14,0,7289,21977,72899,219770,0.001,0.687,17.172,1920,1289.633,9818.99
2024-12-14 09:35:16,0,7290,21977,72909,219770,0.001,0.817,16.770,1920,1364.735,9820.36
2024-12-14 09:35:17,0,7291,21977,72919,219770,0.001,0.817,16.481,1920,1290.771,9821.65
2024-12-14 09:35:18,0,7292,21977,72929,219770,0.001,0.770,16.720,1920,1280.902,9822.93
2024-12-14 09:35:20,0,7293,21977,72939,219770,0.001,0.761,16.580,1920,1315.109,9824.24
